17.3180798,5779,5796.13177,-17.131769
17.3352359,5801,5798.35257,2.64743377
17.352392,5849,5800.62015,48.3798513
17.3695481,5824,5802.93121,21.0687949
17.3867042,5872,5805.2834,66.7165996
17.4038603,6002,5807.67534,194.324665
17.4210164,5832,5810.10612,21.8938824
17.4381725,5771,5812.57511,-41.575111
17.4553286,5681,5815.08181,-134.081814
17.4724847,5937,5817.6258,119.374203
17.4896408,5915,5820.20667,94.7933263
17.5067969,5838,5822.82408,15.1759157
17.523953,5871,5825.47768,45.5223168
17.5411091,5739,5828.16714,-89.1671358
17.5582652,5749,5830.89211,-81.8921141
17.5754213,5863,5833.65229,29.3477053
17.5925774,5943,5836.44736,106.552642
17.6097335,5849,5839.27698,9.72301533
17.6268896,5871,5842.14086,28.8591404
17.6440457,5935,5845.03867,89.9613328
17.6612018,5761,5847.97009,-86.970093
17.6783579,5859,5850.93482,8.06517663
17.695514,5841,5853.93254,-12.9325448
17.7126701,5992,5856.96294,135.037055
17.7298262,5810,5860.02571,-50.0257096
17.7469823,5944,5863.12053,80.8794723
17.7641384,5794,5866.24709,-72.2470864
17.7812945,5919,5869.40507,49.5949264
17.7984506,5844,5872.59418,-28.594177
17.8156067,5903,5875.81408,27.1859153
17.8327628,5911,5879.06448,31.9355151
17.8499189,5927,5882.34507,44.6549343
17.867075,5885,5885.65552,-0.655515293
17.8842311,5799,5888.99552,-89.9955222
17.9013872,5952,5892.36477,59.6352252
17.9185433,5824,5895.76296,-71.7629617
17.9356994,5815,5899.18977,-84.1897715
17.9528555,5729,5902.64489,-173.644893
17.9700116,5842,5906.12802,-64.1280155
17.9871677,5866,5909.63883,-43.6388276
18.0043238,5869,5913.17702,-44.1770184
18.0214799,5984,5916.74228,67.2577249
18.038636,5884,5920.33428,-36.3342838
18.0557921,5911,5923.95273,-12.9527308
18.0729482,5886,5927.59729,-41.5972936
18.0901043,5962,5931.26767,30.7323307
18.1072604,5933,5934.96361,-1.96360883
